TicketID,CreatedDateKey,ClosedDateKey,EmployeeID,AssignedTeamID,SLA_ID,Priority,Status,TimeToClose (hrs),SLA_Violated,Category
425,20231006,20231009,1214,27,4,Critical,Escalated,21,Yes,Account Access
426,20220331,20220401,1598,38,2,Critical,Escalated,8,No,Software
427,20250930,20251011,1241,1,4,Low,Escalated,88,No,Network
428,20221216,20221219,1483,33,3,Medium,Open,23,No,Network
429,20250710,20250720,1278,17,4,Critical,Closed,80,No,Email
430,20251006,20251018,1734,32,2,Critical,Escalated,96,No,Software
431,20250205,20250219,1142,37,3,High,Resolved,110,Yes,Other
432,20241128,20241211,1135,21,4,Medium,Open,104,No,Network
433,20240627,20240628,1461,21,4,Low,Escalated,6,Yes,Hardware
434,20220608,20220620,1116,28,1,Medium,Escalated,101,Yes,Software
435,20240816,20240830,1582,6,4,Medium,Escalated,110,No,Other
436,20221108,20221110,1355,36,3,Critical,Escalated,13,No,Account Access
437,20250618,20250626,1022,5,1,Low,Resolved,62,No,Email
438,20230321,20230325,1080,40,2,Critical,Escalated,32,Yes,Network
439,20221025,20221108,1088,35,4,Low,Closed,114,No,Account Access
440,20240809,20240822,1458,34,4,Low,Closed,104,No,Network
441,20220205,20220214,1704,9,2,High,Closed,74,No,Other
442,20250112,20250119,1538,35,3,Critical,Open,58,No,Email
443,20251109,20251112,1729,10,4,Critical,Open,24,Yes,Account Access
444,20250410,20250424,1584,29,4,High,Resolved,112,No,Hardware
445,20251031,20251101,1477,14,1,Low,Closed,8,No,Software
446,20251017,20251030,1322,6,3,Medium,Escalated,103,No,Hardware
447,20230713,20230714,1478,22,3,Medium,Closed,11,No,Email
448,20240609,20240623,1692,16,1,Critical,Closed,113,No,Email
449,20220521,20220522,1521,19,3,Low,Open,8,Yes,Network
450,20240605,20240615,1050,11,4,High,Escalated,82,No,Email
451,20250215,20250218,1671,30,2,Medium,Open,23,Yes,Hardware
452,20250724,20250729,1192,5,3,High,Resolved,40,No,Account Access
453,20231227,20240104,1557,36,2,High,Escalated,64,No,Software
454,20250528,20250605,1711,7,3,Critical,Resolved,66,No,Hardware
455,20241115,20241117,1102,13,3,Low,Closed,18,No,Email
456,20230605,20230614,1649,15,4,High,Resolved,73,No,Software
457,20220110,20220119,1235,4,1,Critical,Resolved,73,No,Network
458,20240910,20240917,1338,35,4,High,Resolved,56,No,Account Access
459,20230113,20230125,1189,5,3,Medium,Resolved,96,No,Hardware
460,20231113,20231123,1116,13,1,Medium,Escalated,80,No,Hardware
461,20230807,20230812,1070,33,4,High,Open,37,Yes,Network
462,20220601,20220606,1722,20,3,Low,Open,44,No,Other
463,20231221,20231229,1271,8,3,High,Open,67,No,Other
464,20241208,20241216,1230,17,2,High,Escalated,63,No,Account Access
465,20250323,20250328,1450,5,1,Low,Closed,42,Yes,Software
466,20240508,20240514,1708,31,4,High,Open,49,No,Software
467,20250809,20250815,1453,8,4,Critical,Open,48,Yes,Other
468,20220219,20220225,1720,2,1,Low,Open,45,Yes,Other
469,20231026,20231031,1553,1,2,Low,Closed,41,No,Other
470,20230615,20230624,1095,26,3,High,Resolved,72,No,Other
471,20241219,20250102,1502,7,2,Critical,Open,112,No,Account Access
472,20250405,20250406,1295,12,1,Critical,Open,7,No,Other
473,20250510,20250520,1269,14,3,Low,Resolved,77,No,Other
474,20240506,20240509,1671,23,2,Medium,Escalated,24,No,Other
475,20220526,20220602,1426,25,3,High,Closed,56,Yes,Other
476,20240703,20240716,1460,25,2,Critical,Resolved,105,No,Other
477,20240919,20240928,1662,15,4,Low,Resolved,75,No,Other
478,20220830,20220901,1059,36,1,Low,Resolved,21,No,Other
479,20230804,20230817,1011,40,1,Critical,Escalated,104,No,Email
480,20231118,20231129,1597,22,1,Critical,Closed,87,No,Email
481,20230428,20230511,1628,11,2,Critical,Open,107,No,Other
482,20250205,20250219,1057,26,3,Medium,Resolved,115,Yes,Hardware
483,20250603,20250607,1703,25,3,Critical,Resolved,32,No,Software
484,20231104,20231112,1329,24,3,High,Escalated,64,No,Account Access
485,20230923,20230928,1395,20,1,High,Closed,41,Yes,Hardware
486,20231023,20231104,1355,6,4,High,Closed,96,No,Account Access
487,20231024,20231104,1475,25,4,High,Closed,88,Yes,Email
488,20251226,20260103,1455,15,3,Critical,Closed,64,No,Software
489,20240315,20240327,1531,14,2,High,Closed,95,No,Account Access
490,20230223,20230306,1642,25,2,Critical,Escalated,88,No,Other
491,20240914,20240916,1710,5,2,Medium,Closed,16,No,Hardware
492,20250329,20250410,1534,33,3,High,Escalated,96,No,Network
493,20231012,20231020,1442,17,2,Medium,Escalated,64,Yes,Network
494,20240826,20240901,1354,33,2,Critical,Open,49,No,Email
495,20230813,20230818,1544,21,2,High,Resolved,40,No,Other
496,20250105,20250118,1370,31,4,High,Resolved,104,No,Email
497,20230524,20230526,1045,11,2,High,Resolved,17,No,Hardware
498,20230317,20230324,1034,26,1,Low,Open,56,No,Hardware
499,20250701,20250702,1021,33,4,Low,Escalated,9,No,Software
500,20240709,20240723,1033,13,1,Low,Escalated,113,No,Hardware
501,20240209,20240215,1035,30,2,Medium,Resolved,44,No,Network
502,20250905,20250908,1100,33,2,Medium,Resolved,24,No,Email
503,20220920,20220926,1485,23,3,Medium,Open,46,No,Hardware
504,20251029,20251030,1153,10,3,Medium,Open,9,No,Hardware
505,20230929,20230930,1040,6,4,Critical,Resolved,7,No,Hardware
506,20250405,20250407,1521,34,4,High,Closed,16,Yes,Account Access
507,20230404,20230414,1356,38,4,High,Closed,77,No,Email
508,20240925,20241002,1625,30,4,Low,Closed,60,Yes,Software
509,20250727,20250808,1390,33,3,High,Escalated,96,Yes,Network
510,20231201,20231215,1041,21,2,Low,Open,115,Yes,Email
511,20221029,20221110,1138,7,4,Low,Closed,96,No,Account Access
512,20250526,20250530,1464,10,1,High,Closed,32,No,Account Access
513,20250130,20250203,1071,7,3,Low,Escalated,31,No,Email
514,20230708,20230712,1582,9,3,Low,Open,29,No,Hardware
515,20221015,20221020,1109,6,1,Low,Open,40,Yes,Software
516,20250405,20250407,1618,4,1,High,Open,17,No,Network
517,20230913,20230924,1071,31,1,Medium,Escalated,88,No,Software
518,20241002,20241009,1736,26,3,Critical,Resolved,56,No,Network
519,20220205,20220208,1645,9,1,High,Open,24,No,Network
520,20240114,20240125,1045,1,2,Medium,Resolved,88,Yes,Account Access
521,20221219,20221222,1388,38,1,Critical,Open,22,No,Account Access
522,20220314,20220325,1591,13,3,Low,Resolved,88,No,Other
523,20231010,20231023,1111,30,4,High,Closed,104,No,Account Access
524,20251008,20251010,1269,21,2,High,Resolved,16,No,Email
525,20241229,20250104,1033,4,3,High,Resolved,45,No,Software
526,20230301,20230305,1569,8,1,High,Escalated,31,No,Network
527,20240925,20240929,1216,16,1,Medium,Closed,31,No,Account Access
528,20231209,20231217,1706,9,1,Medium,Closed,67,No,Software
529,20230715,20230727,1616,14,1,Low,Escalated,95,Yes,Software
530,20240407,20240409,1465,9,3,Low,Closed,16,No,Email
531,20240813,20240820,1439,32,4,Critical,Resolved,56,No,Account Access
532,20230601,20230603,1403,36,1,Low,Closed,16,No,Email
533,20230304,20230310,1268,28,3,Critical,Resolved,48,No,Email
534,20220609,20220622,1125,16,4,Medium,Resolved,105,No,Hardware
535,20220529,20220603,1233,12,2,Critical,Open,43,No,Email
536,20240215,20240223,1596,32,4,Critical,Escalated,64,No,Other
537,20250607,20250613,1498,17,1,Low,Closed,48,No,Network
538,20220308,20220320,1200,10,3,Low,Resolved,95,No,Other
539,20241010,20241017,1615,5,3,Low,Escalated,54,No,Network
540,20230116,20230122,1222,29,1,Low,Escalated,49,No,Hardware
541,20220227,20220307,1044,25,3,Critical,Resolved,63,No,Email
542,20250706,20250708,1670,37,2,Low,Open,16,No,Other
543,20221208,20221220,1453,27,1,Medium,Resolved,96,No,Software
544,20250227,20250306,1680,8,3,High,Open,57,No,Account Access
545,20231228,20240102,1557,22,2,High,Escalated,41,No,Other
546,20250410,20250424,1257,33,3,Medium,Closed,109,No,Email
547,20240209,20240221,1635,8,3,High,Closed,97,No,Software
548,20230906,20230919,1139,7,1,Critical,Escalated,107,No,Hardware
549,20250517,20250526,1319,31,3,High,Closed,72,No,Network
550,20221220,20221231,1042,1,4,Critical,Open,88,No,Account Access
551,20220426,20220505,1050,37,2,High,Resolved,69,Yes,Network
552,20250711,20250719,1366,3,2,Critical,Closed,64,No,Other
553,20231024,20231101,1396,28,2,Medium,Escalated,63,No,Account Access
554,20230329,20230412,1228,10,1,Low,Closed,112,No,Account Access
555,20221014,20221018,1409,34,1,Critical,Resolved,32,Yes,Account Access
556,20250819,20250831,1224,22,3,Low,Escalated,96,No,Email
557,20241013,20241021,1405,5,1,Medium,Closed,63,No,Account Access
558,20221107,20221109,1314,33,2,Low,Closed,16,No,Hardware
559,20220727,20220807,1202,21,2,High,Open,88,No,Email
560,20230910,20230915,1684,35,3,Medium,Resolved,41,No,Hardware
561,20230322,20230326,1302,32,1,Medium,Resolved,32,No,Other
562,20231101,20231106,1593,23,4,High,Open,40,No,Network
563,20230925,20230930,1030,24,1,Low,Open,40,Yes,Hardware
564,20220224,20220301,1353,23,1,Critical,Open,40,No,Other
565,20240630,20240707,1412,34,2,Medium,Escalated,59,Yes,Software
566,20241101,20241102,1040,34,3,Critical,Resolved,8,No,Hardware
567,20231019,20231101,1208,1,2,Low,Open,104,No,Other
568,20251124,20251126,1273,25,1,Critical,Open,14,No,Email
569,20240906,20240913,1095,33,2,Critical,Resolved,57,No,Email
570,20230530,20230531,1009,31,3,High,Open,8,No,Network
571,20220825,20220903,1371,13,4,Medium,Resolved,70,No,Software
572,20250726,20250807,1666,29,3,Medium,Escalated,97,Yes,Email
573,20221214,20221217,1248,21,3,Critical,Resolved,25,No,Network
574,20230919,20230930,1596,15,1,High,Open,87,No,Account Access
575,20250201,20250207,1028,21,3,Medium,Escalated,48,Yes,Network
576,20230922,20230926,1019,34,4,High,Resolved,30,Yes,Other
577,20250625,20250628,1328,4,3,Medium,Closed,27,No,Software
578,20221230,20230107,1451,7,2,High,Open,63,Yes,Other
579,20221117,20221130,1142,30,4,Medium,Open,104,No,Hardware
580,20221013,20221015,1179,35,4,High,Escalated,14,No,Other
581,20220529,20220611,1214,18,4,Critical,Open,104,No,Account Access
582,20250112,20250115,1617,35,3,Medium,Open,23,No,Email
583,20230210,20230218,1361,31,2,Medium,Open,63,No,Other
584,20240904,20240907,1335,1,3,High,Resolved,25,No,Email
585,20230401,20230409,1128,39,4,Medium,Closed,64,No,Hardware
586,20240310,20240317,1402,11,2,Low,Open,55,No,Account Access
587,20250330,20250401,1409,5,2,Low,Resolved,16,No,Other
588,20241009,20241010,1314,35,1,Critical,Closed,9,Yes,Account Access
589,20240223,20240224,1515,27,1,Critical,Resolved,8,Yes,Network
590,20230405,20230407,1219,2,4,Low,Closed,13,No,Email
591,20240108,20240115,1696,30,1,High,Resolved,56,No,Network
592,20230524,20230602,1496,11,2,Low,Open,71,No,Account Access
593,20230426,20230503,1187,22,2,Medium,Escalated,56,Yes,Other
594,20220424,20220427,1290,19,4,Low,Resolved,22,No,Account Access
595,20240119,20240127,1674,19,4,Medium,Closed,64,No,Network
596,20221227,20230104,1363,6,2,Medium,Escalated,64,No,Network
597,20221207,20221216,1423,29,2,Critical,Open,70,Yes,Account Access
598,20240209,20240220,1612,32,2,Critical,Open,91,No,Email
599,20240131,20240212,1154,37,1,Low,Resolved,96,No,Network
600,20240826,20240908,1174,37,4,Low,Closed,102,No,Other
601,20230325,20230403,1309,22,3,Medium,Escalated,72,No,Account Access
602,20240414,20240426,1261,7,4,Low,Open,96,No,Other
603,20250418,20250502,1598,29,1,High,Escalated,115,No,Software
604,20251201,20251210,1160,40,2,Medium,Resolved,76,Yes,Account Access
605,20250504,20250508,1648,40,3,Medium,Escalated,33,No,Email
606,20221107,20221117,1503,27,1,Critical,Resolved,80,No,Software
607,20220919,20220923,1185,10,1,Medium,Open,32,No,Other
608,20251213,20251224,1492,4,2,Critical,Escalated,84,No,Hardware
609,20230210,20230212,1037,20,2,Critical,Closed,16,No,Network
610,20220523,20220531,1543,26,1,Medium,Resolved,64,No,Software
611,20221208,20221210,1737,8,4,Low,Resolved,19,No,Software
612,20250901,20250904,1617,36,3,Low,Escalated,29,Yes,Software
613,20250129,20250207,1058,38,1,Medium,Escalated,70,No,Account Access
614,20220901,20220903,1611,6,3,Critical,Resolved,12,Yes,Network
615,20230505,20230506,1173,30,2,Critical,Closed,6,Yes,Account Access
616,20220112,20220117,1652,32,1,High,Resolved,38,No,Hardware
617,20250616,20250623,1304,10,3,Medium,Open,55,Yes,Account Access
618,20230715,20230719,1346,35,1,Medium,Closed,32,Yes,Software
619,20220211,20220215,1068,27,2,Critical,Resolved,36,No,Software
620,20231109,20231120,1489,25,4,Medium,Open,86,No,Software
621,20230817,20230820,1489,29,4,Critical,Closed,22,No,Account Access
622,20251223,20251229,1575,14,2,Low,Closed,49,No,Other
623,20250327,20250408,1153,37,3,Medium,Closed,95,No,Hardware
624,20250524,20250606,1560,7,3,Critical,Closed,105,No,Hardware
625,20220514,20220522,1722,36,1,Critical,Escalated,66,Yes,Other
626,20241226,20250106,1501,4,1,High,Closed,88,Yes,Software
627,20241027,20241109,1235,6,2,Critical,Closed,101,No,Account Access
628,20240805,20240819,1219,20,1,Low,Closed,111,No,Hardware
629,20220314,20220325,1193,27,3,Low,Escalated,89,No,Account Access
630,20230203,20230205,1258,38,4,High,Closed,12,No,Email
631,20251129,20251205,1494,7,4,Medium,Escalated,48,No,Hardware
632,20230801,20230809,1483,23,4,Critical,Closed,62,Yes,Other
633,20240508,20240509,1148,16,1,Low,Resolved,11,No,Other
634,20220510,20220514,1429,1,1,Critical,Closed,33,Yes,Hardware
635,20240719,20240720,1364,31,3,Low,Open,7,No,Hardware
636,20250514,20250528,1166,19,2,Critical,Escalated,112,No,Email
637,20220923,20220927,1549,31,1,High,Resolved,32,Yes,Hardware
638,20240303,20240317,1027,36,2,High,Closed,112,No,Account Access
639,20220910,20220921,1452,27,2,Medium,Open,89,Yes,Network
640,20240401,20240410,1613,14,2,Critical,Open,75,No,Network
641,20250805,20250811,1061,36,1,Low,Resolved,46,No,Network
642,20220613,20220619,1508,29,3,Medium,Resolved,49,Yes,Hardware
643,20220405,20220410,1167,24,1,Medium,Resolved,40,No,Hardware
644,20240412,20240426,1230,30,3,Low,Open,105,Yes,Email
645,20250207,20250210,1621,34,2,High,Open,24,No,Network
646,20221202,20221216,1034,34,2,High,Open,113,No,Software
647,20240401,20240403,1721,7,2,Low,Resolved,14,No,Network
648,20220826,20220904,1696,32,2,Critical,Resolved,73,No,Hardware
649,20230116,20230125,1212,35,4,Low,Open,71,No,Email
650,20251230,20260106,1280,2,3,Critical,Closed,56,No,Hardware
651,20240617,20240619,1510,39,2,Critical,Closed,14,No,Network
652,20230428,20230502,1478,31,1,Low,Open,32,No,Software
653,20240620,20240701,1270,38,4,Low,Escalated,89,No,Other
654,20241114,20241122,1658,26,4,Critical,Closed,66,No,Hardware
655,20250214,20250224,1178,16,1,High,Open,80,No,Hardware
656,20230427,20230503,1140,37,4,Medium,Escalated,49,No,Software
657,20251116,20251121,1095,40,3,Medium,Closed,40,Yes,Account Access
658,20240705,20240716,1350,2,1,High,Open,87,No,Hardware
659,20240920,20240930,1717,37,3,High,Resolved,80,Yes,Software
660,20240821,20240823,1024,39,4,Critical,Resolved,16,No,Software
661,20230621,20230622,1722,8,3,Critical,Escalated,5,Yes,Software
662,20250107,20250108,1150,11,3,High,Open,8,Yes,Other
663,20250411,20250412,1722,8,2,High,Resolved,8,No,Email
664,20241101,20241112,1080,26,1,High,Closed,86,No,Email
665,20220508,20220514,1491,19,4,High,Escalated,48,No,Network
666,20220402,20220406,1478,28,3,High,Escalated,31,No,Hardware
667,20230627,20230708,1306,4,4,High,Resolved,86,No,Software
668,20240425,20240504,1372,11,1,Medium,Resolved,76,No,Account Access
669,20240915,20240924,1620,34,1,High,Escalated,74,No,Software
670,20230323,20230326,1137,11,4,Medium,Closed,24,No,Account Access
671,20230125,20230131,1455,2,1,Medium,Resolved,47,No,Hardware
672,20231103,20231109,1438,7,2,Medium,Closed,45,No,Software
673,20220212,20220222,1377,11,4,Critical,Resolved,79,Yes,Other
674,20220911,20220921,1280,28,4,Low,Resolved,80,No,Account Access
675,20250227,20250228,1185,6,3,High,Resolved,7,Yes,Software
676,20241219,20241228,1602,37,3,Medium,Closed,72,No,Other
677,20231025,20231029,1063,19,4,Critical,Escalated,33,No,Network
678,20230412,20230418,1683,36,2,High,Escalated,49,No,Network
679,20221014,20221024,1663,32,2,High,Closed,80,Yes,Hardware
680,20241007,20241019,1318,35,1,Low,Closed,96,No,Hardware
681,20240217,20240225,1663,27,4,Critical,Resolved,65,No,Hardware
682,20221211,20221212,1531,24,2,High,Closed,5,No,Account Access
683,20231004,20231012,1543,23,4,Low,Resolved,63,No,Network
684,20230117,20230123,1673,12,2,High,Escalated,50,No,Software
685,20231121,20231122,1051,10,3,Critical,Resolved,8,No,Software
686,20250630,20250712,1254,38,4,High,Open,96,Yes,Software
687,20241215,20241227,1037,7,4,Low,Open,96,No,Software
688,20230402,20230411,1151,7,3,Low,Closed,72,No,Software
689,20240909,20240922,1482,14,1,Critical,Open,107,No,Other
690,20220324,20220402,1199,18,2,Low,Escalated,75,No,Account Access
691,20250127,20250206,1263,37,4,Low,Open,80,Yes,Other
692,20220529,20220612,1133,21,2,Low,Closed,113,Yes,Network
693,20250914,20250922,1745,36,1,Critical,Closed,64,No,Network
694,20250325,20250408,1170,17,4,Low,Escalated,111,No,Other
695,20220709,20220716,1498,14,1,Critical,Open,56,No,Account Access
696,20240601,20240602,1460,38,1,Low,Escalated,8,Yes,Other
697,20220920,20221001,1410,13,2,Low,Open,89,No,Account Access
698,20250108,20250109,1578,8,3,Low,Open,7,No,Hardware
699,20230204,20230212,1005,7,4,Medium,Resolved,63,Yes,Email
700,20240203,20240216,1577,12,1,Medium,Escalated,104,No,Account Access
701,20230901,20230911,1143,40,1,High,Closed,80,No,Hardware
702,20250707,20250715,1440,33,1,Critical,Open,62,No,Other
703,20240224,20240225,1061,2,4,Critical,Escalated,11,No,Software
704,20220411,20220419,1744,17,4,Low,Resolved,67,No,Network
705,20251014,20251022,1724,29,4,Low,Escalated,65,No,Network
706,20251104,20251116,1448,21,4,Low,Resolved,94,Yes,Hardware
707,20240330,20240409,1145,11,1,Critical,Resolved,83,No,Hardware
708,20250529,20250608,1250,32,4,Low,Closed,80,No,Other
709,20240330,20240412,1112,18,3,High,Closed,103,No,Other
710,20230224,20230310,1591,32,2,Low,Resolved,113,No,Software
711,20220504,20220516,1421,25,1,Medium,Closed,98,Yes,Account Access
712,20230226,20230301,1657,35,3,Critical,Escalated,24,Yes,Network
713,20250608,20250609,1496,11,1,Low,Escalated,6,No,Network
714,20241222,20241225,1665,36,4,Critical,Closed,26,No,Software
715,20240207,20240215,1581,11,1,Low,Escalated,64,No,Network
716,20230428,20230512,1001,30,2,Medium,Open,112,No,Network
717,20230603,20230611,1280,8,3,Medium,Open,65,Yes,Other
718,20220604,20220616,1450,7,2,Critical,Closed,100,Yes,Software
719,20220402,20220409,1249,11,2,High,Resolved,56,Yes,Network
720,20240908,20240910,1444,10,3,High,Open,19,No,Software
721,20230331,20230413,1679,19,4,Critical,Escalated,104,Yes,Email
722,20230821,20230826,1008,38,2,Low,Resolved,40,Yes,Network
723,20230525,20230604,1413,8,1,High,Open,80,No,Hardware
724,20250421,20250429,1489,5,3,Low,Closed,65,No,Email
725,20230121,20230203,1404,13,4,Medium,Resolved,105,No,Email
726,20230209,20230212,1300,18,3,Critical,Resolved,26,No,Account Access
727,20220903,20220909,1139,29,2,Critical,Open,48,No,Account Access
728,20240112,20240114,1553,5,4,Critical,Closed,16,No,Other
729,20231023,20231031,1123,18,4,Critical,Closed,64,No,Network
730,20231012,20231021,1692,37,4,High,Closed,73,No,Hardware
731,20251217,20251218,1669,39,2,Low,Escalated,8,No,Software
732,20240619,20240623,1301,29,2,Low,Closed,34,No,Network
733,20220306,20220312,1581,30,1,High,Closed,44,No,Software
734,20241102,20241116,1346,25,4,Critical,Closed,109,No,Software
735,20220801,20220803,1737,20,2,Medium,Escalated,15,No,Email
736,20220830,20220905,1059,25,3,High,Closed,48,Yes,Hardware
737,20230508,20230519,1632,33,1,Medium,Closed,90,Yes,Software
738,20250521,20250528,1566,9,1,Low,Escalated,54,No,Account Access
739,20221204,20221210,1309,31,4,Low,Closed,47,No,Hardware
740,20220622,20220702,1254,4,2,Low,Resolved,76,No,Network
